# === Skript's variable storage ===
# Please do not modify this file manually!
#
# version: 2.10.0

bajo.0473b3de-22be-3b4b-941d-baadd89db938, boolean, 00
estatura_usada::7b77b13d-f0ef-3b40-90d5-91e79ec0ba4e, boolean, 01
estatura_usada::16e9691a-c656-3830-84d7-5c1a98e42f1e, boolean, 01
estatura_usada::29fd8388-8ad2-3557-a4b8-906cbc75df5e, boolean, 00
estatura_usada::34fc3db7-a1ce-34a0-9f12-b24db31f17b0, boolean, 01
estatura_usada::38cb953a-86d3-3863-8e9f-45da8d163539, boolean, 01
estatura_usada::68dbca82-12c0-3909-acfd-2aa05d81ca69, boolean, 01
estatura_usada::71d32b4d-436a-3e6e-b8fe-573f60d6f201, boolean, 01
estatura_usada::78eba6af-1b62-3e20-95d6-426099041a63, boolean, 01
estatura_usada::98da0f18-4622-3daf-9c2b-f8025683b219, boolean, 01
estatura_usada::0473b3de-22be-3b4b-941d-baadd89db938, boolean, 01
estatura_usada::721c5523-96dd-353e-bfde-21a0bdcc0534, boolean, 01
estatura_usada::772dffa3-4166-3bd5-a7d1-cbfc535a50e8, boolean, 01
estatura_usada::954c2d10-03b1-3b4c-8b7b-ecc6ff895323, boolean, 01
estatura_usada::3371cc31-e263-3cf8-a836-7806f42cff8c, boolean, 01
estatura_usada::33442c60-8de2-3203-8832-88e6a2d8571a, boolean, 01
estatura_usada::348518aa-2e4c-3fac-b9d0-e89ab521b015, boolean, 01
estatura_usada::987931c6-9b33-37c4-b3d3-04210a7ebfb8, boolean, 01
estatura_usada::29258962-bbd8-338e-b978-9208743b5142, boolean, 01
estatura_usada::a05a5ccd-5e04-3633-9401-c7017f2263c8, boolean, 01
estatura_usada::a759aa06-8bf8-35f8-8bf0-060a0cbb197c, boolean, 01
estatura_usada::ae6c95ec-ae3d-3777-9838-396c5774098f, boolean, 01
estatura_usada::b7c32ec0-4282-35b2-a76f-163fd7442b2e, boolean, 01
estatura_usada::bf5bb36e-8118-3c43-a71d-3a2e4a2be5e8, boolean, 00
estatura_usada::c9dc162a-a79c-317b-82fa-8cdf0083345e, boolean, 01
estatura_usada::cb826042-06a8-35e2-9285-960fff5833a2, boolean, 01
estatura_usada::d617e568-bc07-312f-af3f-cdad6cf4c884, boolean, 01
estatura_usada::db79b5d2-006f-330e-bae3-c00f907985e5, boolean, 01
estatura_usada::e1c62fe7-4c6b-381c-8f82-8725bb8740b9, boolean, 01
estatura_usada::e11cce62-c01b-31c8-885b-520e348671da, boolean, 01
estatura_usada::f6c37a87-5883-3a7d-a782-266fb76ee8c4, boolean, 01
estatura_usada::f70ae396-8355-3723-9675-b9fa99feab41, boolean, 01
gritar.0473b3de-22be-3b4b-941d-baadd89db938, boolean, 00
gritar.0e12584d-7dac-3ca8-b6e8-742370055ab2, boolean, 01
gritar.16e9691a-c656-3830-84d7-5c1a98e42f1e, boolean, 00
gritar.29258962-bbd8-338e-b978-9208743b5142, boolean, 00
gritar.29fd8388-8ad2-3557-a4b8-906cbc75df5e, boolean, 00
gritar.2dde2c39-18c9-3685-9143-57c902bc410f, boolean, 00
gritar.33442c60-8de2-3203-8832-88e6a2d8571a, boolean, 00
gritar.3371cc31-e263-3cf8-a836-7806f42cff8c, boolean, 00
gritar.348518aa-2e4c-3fac-b9d0-e89ab521b015, boolean, 00
gritar.34fc3db7-a1ce-34a0-9f12-b24db31f17b0, boolean, 00
gritar.38cb953a-86d3-3863-8e9f-45da8d163539, boolean, 00
gritar.3bd82eef-fcf2-3f20-8485-7874e9e06f12, boolean, 00
gritar.4a6e5360-5d03-3093-ba08-0254e9383d16, boolean, 00
gritar.4bc0d176-770c-3cca-98d7-948c8e09c042, boolean, 00
gritar.5c149992-9e1b-358f-b473-26d2bb400775, boolean, 00
gritar.68dbca82-12c0-3909-acfd-2aa05d81ca69, boolean, 00
gritar.71d32b4d-436a-3e6e-b8fe-573f60d6f201, boolean, 00
gritar.721c5523-96dd-353e-bfde-21a0bdcc0534, boolean, 00
gritar.72ef4ca7-bf72-3924-b1ba-0ee43c9792d2, boolean, 00
gritar.772dffa3-4166-3bd5-a7d1-cbfc535a50e8, boolean, 00
gritar.78eba6af-1b62-3e20-95d6-426099041a63, boolean, 00
gritar.7b77b13d-f0ef-3b40-90d5-91e79ec0ba4e, boolean, 00
gritar.954c2d10-03b1-3b4c-8b7b-ecc6ff895323, boolean, 00
gritar.987931c6-9b33-37c4-b3d3-04210a7ebfb8, boolean, 00
gritar.98da0f18-4622-3daf-9c2b-f8025683b219, boolean, 00
gritar.996528c6-6031-3324-8a5a-a80803b200c1, boolean, 00
gritar.a05a5ccd-5e04-3633-9401-c7017f2263c8, boolean, 00
gritar.a759aa06-8bf8-35f8-8bf0-060a0cbb197c, boolean, 00
gritar.ae6c95ec-ae3d-3777-9838-396c5774098f, boolean, 00
gritar.b7c32ec0-4282-35b2-a76f-163fd7442b2e, boolean, 00
gritar.bf5bb36e-8118-3c43-a71d-3a2e4a2be5e8, boolean, 00
gritar.c8c26104-d889-30dc-bf23-7886dbe6f284, boolean, 00
gritar.c9dc162a-a79c-317b-82fa-8cdf0083345e, boolean, 00
gritar.cb826042-06a8-35e2-9285-960fff5833a2, boolean, 00
gritar.d617e568-bc07-312f-af3f-cdad6cf4c884, boolean, 00
gritar.d77bb53a-c033-393c-8c6b-65944adf2caf, boolean, 00
gritar.db3bc311-07d1-37fa-8906-e5f6ea37ebc0, boolean, 00
gritar.db79b5d2-006f-330e-bae3-c00f907985e5, boolean, 00
gritar.e11cce62-c01b-31c8-885b-520e348671da, boolean, 00
gritar.e1c62fe7-4c6b-381c-8f82-8725bb8740b9, boolean, 00
gritar.ed76a186-1ae1-370a-8a68-51d8ecee3986, boolean, 00
gritar.f6c37a87-5883-3a7d-a782-266fb76ee8c4, boolean, 00
gritar.f70ae396-8355-3723-9675-b9fa99feab41, boolean, 00
habilidad.0473b3de-22be-3b4b-941d-baadd89db938.3, string, 80A64172726F6A6172204F626A65746F3A204C616E7A6120756E206F626A65746F20636F6E206772616E2070726563697369C3B36E20686163696120656C206F626A657469766F2C2063617573616E646F20336434206465206461C3B16F20636F6E74756E64656E74652E204465737472657A6120767320446566656E73612064656C206F626A657469766F2E2055736F733A203420766563657320706F7220636F6D626174652E
habilidad.0e12584d-7dac-3ca8-b6e8-742370055ab2.3, string, 8095436F7274652043697263756C61723A20456A65637574617320756E206174617175652063697263756C61722C20696E666C696769656E646F20656C206461C3B16F2064652074752061726D61206120746F646F73206C6F7320656E656D69676F732061203120626C6F7175652064652064697374616E6369612E2055736F733A203420766563657320706F7220636F6D626174652E
habilidad.1.29fd8388-8ad2-3557-a4b8-906cbc75df5e, string, 80EB416C69656E746F3A207469656E656E206C6120636170616369646164206465206C616E7A617220756E61206C6C616D61726164612064656C20656C20656C656D656E746F207175652068616C6C6173206573636F6769646F2064652036206D6574726F73206465206C6172676F20636F6E2031206D6574726F7320646520616E63686F2C2065737465206D69736D6F20636F6E73756D652074752061636369C3B36E2061646963696F6E616C2079206C6F20707565646573206C616E7A6172203220766563657320706F7220636F6D626174652E206861636520756E2031643130206465206461C3B16F2E
habilidad.16e9691a-c656-3830-84d7-5c1a98e42f1e.3, string, 807C4573656E63696173206465204D616EC3A13A20436164612076657A2071756520616369657274617320756E20676F6C70652C206C616E7A617320756E206432302E205369206F627469656E657320656E74726520313820792032302C2072656375706572617320312075736F20646520686162696C6964616465732E
habilidad.29258962-bbd8-338e-b978-9208743b5142.3, string, 808253616E612073616E613A20526573746175726173203364342070756E746F732064652076696461206120756E206F626A657469766F2E205075656465732063616E616C697A617220657374612062656E64696369C3B36E206861636961207469206D69736D6F2E2055736F733A203220766563657320706F7220636F6D626174652E
habilidad.29fd8388-8ad2-3557-a4b8-906cbc75df5e.3, string, 80895061736F204E75626F736F3A20526F646561646F20706F7220756E61206272756D6120706C6174656164612C2074652074656C657472616E73706F72746173206861737461203620626C6F71756573206120756E206C75676172206465736F63757061646F2076697369626C652E2055736F733A203220766563657320706F7220636F6D626174652E
habilidad.29fd8388-8ad2-3557-a4b8-906cbc75df5e.4, string, 808042656E64696369C3B36E2064652055736865723A2052656375706572617320756E2075736F20646520686162696C69646164657320616C20657374617220656E2061677561206E61747572616C206F2062616A6F206C61206C6C757669612E205061736976612C207365206163746976612063616461203220726F6E6461732E
habilidad.2dde2c39-18c9-3685-9143-57c902bc410f.3, string, 80F64669726562616C6C2053616C746172696E613A204C616E7A617320756E6120626F6C6120646520667565676F20717565207265626F746120686173746120696D70616374617220656E20756E6120656E7469646164206F2070617265642C2063617573616E646F20326438206465206461C3B16F20646520667565676F20656E20756E20726164696F206465203320626C6F717565732E205265626F746120756E206DC3A178696D6F20646520322076656365732E20496E74656C6967656E63696120767320446566656E73612064656C206F626A657469766F2E2055736F733A203220766563657320706F7220636F6D626174652E
habilidad.33442c60-8de2-3203-8832-88e6a2d8571a.3, string, 807C4573656E63696173206465204D616EC3A13A20436164612076657A2071756520616369657274617320756E20676F6C70652C206C616E7A617320756E206432302E205369206F627469656E657320656E74726520313820792032302C2072656375706572617320312075736F20646520686162696C6964616465732E
habilidad.3371cc31-e263-3cf8-a836-7806f42cff8c.3, string, 8090446F6D696E696F2053696D706C653A204C6576616E746120756E2065736375646F20656E20666F726D612064652063C3BA70756C61207175652070726F746567652061207469207920612074757320616C6961646F7320646520746F646F206461C3B16F20647572616E7465203120726F6E64612E2055736F733A203220766563657320706F7220636F6D626174652E
habilidad.348518aa-2e4c-3fac-b9d0-e89ab521b015.3, string, 8090446F6D696E696F2053696D706C653A204C6576616E746120756E2065736375646F20656E20666F726D612064652063C3BA70756C61207175652070726F746567652061207469207920612074757320616C6961646F7320646520746F646F206461C3B16F20647572616E7465203120726F6E64612E2055736F733A203220766563657320706F7220636F6D626174652E
habilidad.34fc3db7-a1ce-34a0-9f12-b24db31f17b0.3, string, 8084456E76656E656E61723A204174617175652071756520636175736120656E76656E656E616D69656E746F20616C206F626A657469766F20647572616E7465203120726F6E64612E204465737472657A6120767320446566656E73612064656C206F626A657469766F2E2055736F733A203320766563657320706F7220636F6D626174652E
habilidad.38cb953a-86d3-3863-8e9f-45da8d163539.3, string, 80895061736F204E75626F736F3A20526F646561646F20706F7220756E61206272756D6120706C6174656164612C2074652074656C657472616E73706F72746173206861737461203620626C6F71756573206120756E206C75676172206465736F63757061646F2076697369626C652E2055736F733A203220766563657320706F7220636F6D626174652E
habilidad.38cb953a-86d3-3863-8e9f-45da8d163539.4, string, 808042656E64696369C3B36E2064652055736865723A2052656375706572617320756E2075736F20646520686162696C69646164657320616C20657374617220656E2061677561206E61747572616C206F2062616A6F206C61206C6C757669612E205061736976612C207365206163746976612063616461203220726F6E6461732E
habilidad.38cb953a-86d3-3863-8e9f-45da8d163539.5, string, 80D6436F6C6D696C6C6F73206465206C6120416275656C613A20496E766F636120636F6C6D696C6C6F73206F736375726F73207175652061746163616E20656E206CC3AD6E6561207265637461206465203620626C6F717565732C2063617573616E646F20336434206465206461C3B16F20706572666F72616E746520612063616461206F626A657469766F20656E20656C20747261796563746F2E2043617269736D6120767320446566656E73612064656C206F626A657469766F2E2055736F733A203220766563657320706F7220636F6D626174652E
habilidad.4bc0d176-770c-3cca-98d7-948c8e09c042.3, string, 80F64669726562616C6C2053616C746172696E613A204C616E7A617320756E6120626F6C6120646520667565676F20717565207265626F746120686173746120696D70616374617220656E20756E6120656E7469646164206F2070617265642C2063617573616E646F20326438206465206461C3B16F20646520667565676F20656E20756E20726164696F206465203320626C6F717565732E205265626F746120756E206DC3A178696D6F20646520322076656365732E20496E74656C6967656E63696120767320446566656E73612064656C206F626A657469766F2E2055736F733A203220766563657320706F7220636F6D626174652E
habilidad.5c149992-9e1b-358f-b473-26d2bb400775.3, string, 80B7446562696C697461723A20557361207475204B6920706172612072656475636972206C617320646566656E7361732064656C206F626A657469766F2C2068616369656E646F20717565206C6F73207369677569656E746573206174617175657320636F6E74726120C3A96C20696E666C696A616E20326434206465206461C3B16F2061646963696F6E616C20647572616E7465203120726F6E64612E2055736F733A203320766563657320706F7220636F6D626174652E
habilidad.5c149992-9e1b-358f-b473-26d2bb400775.4, string, 80A1466C616D61732064652053696D7572673A20436F6E6A75726120756E6120626F6C6120646520667565676F2071756520636175736120336436206465206461C3B16F20646520667565676F2C20636F6E20616C63616E6365206465203620626C6F717565732E20467565727A6120767320446566656E73612064656C206F626A657469766F2E2055736F733A203320766563657320706F7220636F6D626174652E
habilidad.68dbca82-12c0-3909-acfd-2aa05d81ca69.3, string, 8084456E76656E656E61723A204174617175652071756520636175736120656E76656E656E616D69656E746F20616C206F626A657469766F20647572616E7465203120726F6E64612E204465737472657A6120767320446566656E73612064656C206F626A657469766F2E2055736F733A203320766563657320706F7220636F6D626174652E
habilidad.68dbca82-12c0-3909-acfd-2aa05d81ca69.4, string, 80495075C3B1616C6164613A20436175736120326436206465206461C3B16F2061646963696F6E616C20616C2061746163617220706F72206C6120657370616C64612E205061736976612E
habilidad.71d32b4d-436a-3e6e-b8fe-573f60d6f201.3, string, 808253616E612073616E613A20526573746175726173203364342070756E746F732064652076696461206120756E206F626A657469766F2E205075656465732063616E616C697A617220657374612062656E64696369C3B36E206861636961207469206D69736D6F2E2055736F733A203220766563657320706F7220636F6D626174652E
habilidad.721c5523-96dd-353e-bfde-21a0bdcc0534.3, string, 8084456E76656E656E61723A204174617175652071756520636175736120656E76656E656E616D69656E746F20616C206F626A657469766F20647572616E7465203120726F6E64612E204465737472657A6120767320446566656E73612064656C206F626A657469766F2E2055736F733A203320766563657320706F7220636F6D626174652E
habilidad.772dffa3-4166-3bd5-a7d1-cbfc535a50e8.3, string, 80895061736F204E75626F736F3A20526F646561646F20706F7220756E61206272756D6120706C6174656164612C2074652074656C657472616E73706F72746173206861737461203620626C6F71756573206120756E206C75676172206465736F63757061646F2076697369626C652E2055736F733A203220766563657320706F7220636F6D626174652E
habilidad.772dffa3-4166-3bd5-a7d1-cbfc535a50e8.4, string, 808042656E64696369C3B36E2064652055736865723A2052656375706572617320756E2075736F20646520686162696C69646164657320616C20657374617220656E2061677561206E61747572616C206F2062616A6F206C61206C6C757669612E205061736976612C207365206163746976612063616461203220726F6E6461732E
habilidad.78eba6af-1b62-3e20-95d6-426099041a63.3, string, 807C4573656E63696173206465204D616EC3A13A20436164612076657A2071756520616369657274617320756E20676F6C70652C206C616E7A617320756E206432302E205369206F627469656E657320656E74726520313820792032302C2072656375706572617320312075736F20646520686162696C6964616465732E
habilidad.7b77b13d-f0ef-3b40-90d5-91e79ec0ba4e.3, string, 808253616E612073616E613A20526573746175726173203364342070756E746F732064652076696461206120756E206F626A657469766F2E205075656465732063616E616C697A617220657374612062656E64696369C3B36E206861636961207469206D69736D6F2E2055736F733A203220766563657320706F7220636F6D626174652E
habilidad.954c2d10-03b1-3b4c-8b7b-ecc6ff895323.3, string, 807C4573656E63696173206465204D616EC3A13A20436164612076657A2071756520616369657274617320756E20676F6C70652C206C616E7A617320756E206432302E205369206F627469656E657320656E74726520313820792032302C2072656375706572617320312075736F20646520686162696C6964616465732E
habilidad.987931c6-9b33-37c4-b3d3-04210a7ebfb8.3, string, 808253616E612073616E613A20526573746175726173203364342070756E746F732064652076696461206120756E206F626A657469766F2E205075656465732063616E616C697A617220657374612062656E64696369C3B36E206861636961207469206D69736D6F2E2055736F733A203220766563657320706F7220636F6D626174652E
habilidad.98da0f18-4622-3daf-9c2b-f8025683b219.3, string, 808253616E612073616E613A20526573746175726173203364342070756E746F732064652076696461206120756E206F626A657469766F2E205075656465732063616E616C697A617220657374612062656E64696369C3B36E206861636961207469206D69736D6F2E2055736F733A203220766563657320706F7220636F6D626174652E
habilidad.996528c6-6031-3324-8a5a-a80803b200c1.3, string, 807C4573656E63696173206465204D616EC3A13A20436164612076657A2071756520616369657274617320756E20676F6C70652C206C616E7A617320756E206432302E205369206F627469656E657320656E74726520313820792032302C2072656375706572617320312075736F20646520686162696C6964616465732E
habilidad.a05a5ccd-5e04-3633-9401-c7017f2263c8.3, string, 80A64172726F6A6172204F626A65746F3A204C616E7A6120756E206F626A65746F20636F6E206772616E2070726563697369C3B36E20686163696120656C206F626A657469766F2C2063617573616E646F20336434206465206461C3B16F20636F6E74756E64656E74652E204465737472657A6120767320446566656E73612064656C206F626A657469766F2E2055736F733A203420766563657320706F7220636F6D626174652E
habilidad.a759aa06-8bf8-35f8-8bf0-060a0cbb197c.3, string, 80895061736F204E75626F736F3A20526F646561646F20706F7220756E61206272756D6120706C6174656164612C2074652074656C657472616E73706F72746173206861737461203620626C6F71756573206120756E206C75676172206465736F63757061646F2076697369626C652E2055736F733A203220766563657320706F7220636F6D626174652E
habilidad.a759aa06-8bf8-35f8-8bf0-060a0cbb197c.4, string, 808042656E64696369C3B36E2064652055736865723A2052656375706572617320756E2075736F20646520686162696C69646164657320616C20657374617220656E2061677561206E61747572616C206F2062616A6F206C61206C6C757669612E205061736976612C207365206163746976612063616461203220726F6E6461732E
habilidad.ae6c95ec-ae3d-3777-9838-396c5774098f.3, string, 807C4573656E63696173206465204D616EC3A13A20436164612076657A2071756520616369657274617320756E20676F6C70652C206C616E7A617320756E206432302E205369206F627469656E657320656E74726520313820792032302C2072656375706572617320312075736F20646520686162696C6964616465732E
habilidad.b7c32ec0-4282-35b2-a76f-163fd7442b2e.3, string, 8095436F7274652043697263756C61723A20456A65637574617320756E206174617175652063697263756C61722C20696E666C696769656E646F20656C206461C3B16F2064652074752061726D61206120746F646F73206C6F7320656E656D69676F732061203120626C6F7175652064652064697374616E6369612E2055736F733A203420766563657320706F7220636F6D626174652E
habilidad.bf5bb36e-8118-3c43-a71d-3a2e4a2be5e8.10, string, 80AF4672656E6573C3AD20646520416472656E616C696E613A204C696265726120756E61206F6E6461206465206C6C616D61732071756520696E666C6967652034643130206465206461C3B16F20646520667565676F206120746F646F73206C6F7320656E656D69676F7320656E20656C20C3A17265612E20467565727A6120767320446566656E73612064656C206F626A657469766F2E2055736F733A20312076657A20706F7220636F6D626174652E
habilidad.bf5bb36e-8118-3c43-a71d-3a2e4a2be5e8.11, string, 80A35075726761746F72696F3A20436F6E74726F6C6120747520616472656E616C696E612079206C6C616D61206120666C616D6173206D61736976617320717565206461C3B1616E207920656D70756A616E206120746F646F73206C6F7320656E656D69676F732063657263616E6F7320636F6E2034643130206465206461C3B16F20646520667565676F2E2055736F733A20312076657A20706F7220636F6D626174652E
habilidad.bf5bb36e-8118-3c43-a71d-3a2e4a2be5e8.12, string, 806D536567756E646F20416C69656E746F3A20416C20696D7061637461722C2073616E6173206C61206D697461642064656C206461C3B16F20696E666C696769646F20616C20656E656D69676F2E2053652061637469766120756E612076657A2063616461203420676F6C7065732E
habilidad.bf5bb36e-8118-3c43-a71d-3a2e4a2be5e8.3, string, 8084456E76656E656E61723A204174617175652071756520636175736120656E76656E656E616D69656E746F20616C206F626A657469766F20647572616E7465203120726F6E64612E204465737472657A6120767320446566656E73612064656C206F626A657469766F2E2055736F733A203320766563657320706F7220636F6D626174652E
habilidad.bf5bb36e-8118-3c43-a71d-3a2e4a2be5e8.4, string, 80A14465736761727261723A2041746163617320756E612068657269646120616269657274612064656C20656E656D69676F2C2063617573616E646F206461C3B16F2061646963696F6E616C2064652031643620706572666F72616E746520706F7220636164612031302070756E746F73206465207669646120717565206C652066616C74656E2E2055736F733A203220766563657320706F7220636F6D626174652E
habilidad.bf5bb36e-8118-3c43-a71d-3a2e4a2be5e8.5, string, 80574A6574204761746C696E673A205265616C697A6120646F732061746171756573207365677569646F7320656E20756E206D69736D6F207475726E6F2E2055736F733A203320766563657320706F7220636F6D626174652E
habilidad.bf5bb36e-8118-3c43-a71d-3a2e4a2be5e8.6, string, 80B74772616E6164612054C3A163746963613A204C616E7A617320756E61206772616E61646120646520336436206465206461C3B16F20646520667565676F20656E20756E20726164696F206465203320626C6F71756573207920656D70756A61732061206C6F7320656E656D69676F7320616C206578706C6F7461722E20467565727A6120767320446566656E73612064656C206F626A657469766F2E2055736F733A203220766563657320706F7220636F6D626174652E
habilidad.bf5bb36e-8118-3c43-a71d-3a2e4a2be5e8.7, string, 80A04C6C616D6120496E7465726E613A205475207369677569656E746520617461717565207072656E646520616C20656E656D69676F20656E206C6C616D61732C2063617573616E646F20316434206465206461C3B16F20646520667565676F2061646963696F6E616C20706F72207475726E6F20686173746120657874696E6775697273652E2055736F733A203220766563657320706F7220636F6D626174652E
habilidad.bf5bb36e-8118-3c43-a71d-3a2e4a2be5e8.8, string, 80A84573746F636164612064656C20476C61646961646F723A20456A656375746120756E2061746171756520656E206CC3AD6E6561207265637461206465203520626C6F717565732C2068697269656E646F206120746F646F73206C6F7320656E656D69676F7320656E20656C20747261796563746F20636F6E20656C206461C3B16F2064652074752061726D612E2055736F733A203220766563657320706F7220636F6D626174652E
habilidad.bf5bb36e-8118-3c43-a71d-3a2e4a2be5e8.9, string, 80C643617267612064656C204F736F20426C616E636F3A205465206C616E7A6173203720626C6F71756573206861636961206164656C616E746520636F6E20756E6120667565727A6120696D70617261626C652C20656D70756A616E646F206120746F646F73206C6F7320656E656D69676F7320717565206E6F207375706572656E207475207469726164612E20467565727A6120767320446566656E73612064656C206F626A657469766F2E2055736F733A203220766563657320706F7220636F6D626174652E
habilidad.c8c26104-d889-30dc-bf23-7886dbe6f284.3, string, 807C4573656E63696173206465204D616EC3A13A20436164612076657A2071756520616369657274617320756E20676F6C70652C206C616E7A617320756E206432302E205369206F627469656E657320656E74726520313820792032302C2072656375706572617320312075736F20646520686162696C6964616465732E
habilidad.c9dc162a-a79c-317b-82fa-8cdf0083345e.3, string, 80F64669726562616C6C2053616C746172696E613A204C616E7A617320756E6120626F6C6120646520667565676F20717565207265626F746120686173746120696D70616374617220656E20756E6120656E7469646164206F2070617265642C2063617573616E646F20326438206465206461C3B16F20646520667565676F20656E20756E20726164696F206465203320626C6F717565732E205265626F746120756E206DC3A178696D6F20646520322076656365732E20496E74656C6967656E63696120767320446566656E73612064656C206F626A657469766F2E2055736F733A203220766563657320706F7220636F6D626174652E
habilidad.c9dc162a-a79c-317b-82fa-8cdf0083345e.4, string, 80D94772616E697A6F206465204D6F72766174683A2047656E65726120756E61206C6C75766961206E656372C3B374696361207175652063617573612031643130206465206461C3B16F206E656372C3B37469636F20792072656475636520656E203320626C6F71756573206C61206D6F76696C69646164206465206C6F7320616665637461646F7320647572616E7465203120726F6E64612E20496E74656C6967656E63696120767320446566656E73612064656C206F626A657469766F2E2055736F733A203220766563657320706F7220636F6D626174652E
habilidad.cb826042-06a8-35e2-9285-960fff5833a2.3, string, 8095436F7274652043697263756C61723A20456A65637574617320756E206174617175652063697263756C61722C20696E666C696769656E646F20656C206461C3B16F2064652074752061726D61206120746F646F73206C6F7320656E656D69676F732061203120626C6F7175652064652064697374616E6369612E2055736F733A203420766563657320706F7220636F6D626174652E
habilidad.d617e568-bc07-312f-af3f-cdad6cf4c884.3, string, 8090446F6D696E696F2053696D706C653A204C6576616E746120756E2065736375646F20656E20666F726D612064652063C3BA70756C61207175652070726F746567652061207469207920612074757320616C6961646F7320646520746F646F206461C3B16F20647572616E7465203120726F6E64612E2055736F733A203220766563657320706F7220636F6D626174652E
habilidad.db3bc311-07d1-37fa-8906-e5f6ea37ebc0.3, string, 807C4573656E63696173206465204D616EC3A13A20436164612076657A2071756520616369657274617320756E20676F6C70652C206C616E7A617320756E206432302E205369206F627469656E657320656E74726520313820792032302C2072656375706572617320312075736F20646520686162696C6964616465732E
habilidad.db3bc311-07d1-37fa-8906-e5f6ea37ebc0.4, string, 80E64649524542414C4C213A204C616E7A617320756E6120626F6C6120646520667565676F2071756520636175736120326438206465206461C3B16F20646520667565676F2079206578706C6F746120656E203320617374696C6C61732061646963696F6E616C65732C206361646120756E612063617573616E646F20316434206465206461C3B16F20646520667565676F206120656E656D69676F732063657263616E6F732E20496E74656C6967656E63696120767320446566656E73612064656C206F626A657469766F2E2055736F733A203320766563657320706F7220636F6D626174652E
